Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[252]    0.0    0.00    0.00     280         cv::Mat* std::__copy_move_a1<false, cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [252]
                0.00    0.00     280/280         cv::Mat* std::__copy_move_a2<false, cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [253]
-----------------------------------------------
                0.00    0.00     280/280         cv::Mat* std::__copy_move_a1<false, cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [252]
[253]    0.0    0.00    0.00     280         cv::Mat* std::__copy_move_a2<false, cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [253]
                0.00    0.00     280/280         cv::Mat* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [246]
-----------------------------------------------
                0.00    0.00     280/280         std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [240]
[254]    0.0    0.00    0.00     280         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [254]
                0.00    0.00     560/560         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__miter_base<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [202]
                0.00    0.00     280/280         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [251]
-----------------------------------------------
                0.00    0.00     280/280         void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, std::allocator<cv::Mat>&) [256]
[255]    0.0    0.00    0.00     280         void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [255]
                0.00    0.00     280/280         void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [247]
-----------------------------------------------
                0.00    0.00     280/280         std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [240]
[256]    0.0    0.00    0.00     280         void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, std::allocator<cv::Mat>&) [256]
                0.00    0.00     280/280         void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [255]
-----------------------------------------------
                0.00    0.00      48/190         newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [24]
                0.00    0.00     142/190         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[257]    0.0    0.00    0.00     190         newfft2(cv::Mat const&) [257]
                0.00    0.00   10260/545259      float* cv::Mat::ptr<float>(int) [50]
                0.00    0.00     380/24957       cv::Mat::operator=(cv::Mat&&) [81]
                0.00    0.00     190/10109       complex_mat::complex_mat() [92]
                0.00    0.00     190/2454        FFT2(float**, _COMPLEX**, int, int) [137]
-----------------------------------------------
                0.00    0.00       1/148         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [307]
                0.00    0.00       1/148         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [306]
                0.00    0.00     146/148         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [259]
[258]    0.0    0.00    0.00     148         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [258]
-----------------------------------------------
                0.00    0.00     146/146         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[259]    0.0    0.00    0.00     146         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [259]
                0.00    0.00     146/148         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [258]
-----------------------------------------------
                0.00    0.00     143/143         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[260]    0.0    0.00    0.00     143         cv::String::String(char const*) [260]
-----------------------------------------------
                0.00    0.00     143/143         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[261]    0.0    0.00    0.00     143         cv::String::~String() [261]
-----------------------------------------------
                0.00    0.00     141/141         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[262]    0.0    0.00    0.00     141         cv::_InputArray::_InputArray(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [262]
                0.00    0.00     141/61208       cv::Size_<int>::Size_() [68]
                0.00    0.00     141/78094       cv::_InputArray::init(int, void const*) [65]
-----------------------------------------------
                0.00    0.00     112/112         newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [24]
[263]    0.0    0.00    0.00     112         complex_mat::operator=(complex_mat const&) [263]
-----------------------------------------------
                0.00    0.00      86/86          cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
[264]    0.0    0.00    0.00      86         bool __gnu_cxx::operator!=<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&) [264]
                0.00    0.00     172/732         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::base() const [191]
-----------------------------------------------
                0.00    0.00      82/82          cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
[265]    0.0    0.00    0.00      82         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++() [265]
-----------------------------------------------
                0.00    0.00      82/82          cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
[266]    0.0    0.00    0.00      82         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator*() const [266]
-----------------------------------------------
                0.00    0.00      82/82          cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
[267]    0.0    0.00    0.00      82         void std::_Construct<cv::Mat, cv::Mat const&>(cv::Mat*, cv::Mat const&) [267]
                0.00    0.00      82/82          cv::Mat const& std::forward<cv::Mat const&>(std::remove_reference<cv::Mat const&>::type&) [268]
                0.00    0.00      82/68179       operator new(unsigned long, void*) [67]
-----------------------------------------------
                0.00    0.00      82/82          void std::_Construct<cv::Mat, cv::Mat const&>(cv::Mat*, cv::Mat const&) [267]
[268]    0.0    0.00    0.00      82         cv::Mat const& std::forward<cv::Mat const&>(std::remove_reference<cv::Mat const&>::type&) [268]
-----------------------------------------------
                0.00    0.00      79/79          inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[269]    0.0    0.00    0.00      79         __gnu_cxx::__promote_2<double, float, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::pow<double, float>(double, float) [269]
-----------------------------------------------
                0.00    0.00      52/52          newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [24]
[270]    0.0    0.00    0.00      52         std::abs(float) [270]
-----------------------------------------------
                0.00    0.00      20/48          scale_window_function(int) [285]
                0.00    0.00      28/48          cosine_window_function(int, int) [286]
[271]    0.0    0.00    0.00      48         float& cv::Mat::at<float>(int) [271]
                0.00    0.00      48/48          cv::Mat::isContinuous() const [272]
-----------------------------------------------
                0.00    0.00      48/48          float& cv::Mat::at<float>(int) [271]
[272]    0.0    0.00    0.00      48         cv::Mat::isContinuous() const [272]
-----------------------------------------------
                0.00    0.00       1/25          inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00      24/25          newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [24]
[273]    0.0    0.00    0.00      25         model::model() [273]
                0.00    0.00      25/10109       complex_mat::complex_mat() [92]
-----------------------------------------------
                0.00    0.00      25/25          inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[274]    0.0    0.00    0.00      25         model::~model() [274]
                0.00    0.00      25/10109       complex_mat::~complex_mat() [93]
-----------------------------------------------
                0.00    0.00      24/24          inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[275]    0.0    0.00    0.00      24         model::operator=(model&&) [275]
                0.00    0.00      24/3628        complex_mat::operator=(complex_mat&&) [116]
-----------------------------------------------
                0.00    0.00       8/16          circshift(cv::Mat const&, int, int) [292]
                0.00    0.00       8/16          cv::Range::all() [277]
[276]    0.0    0.00    0.00      16         cv::Range::Range(int, int) [276]
-----------------------------------------------
                0.00    0.00       8/8           circshift(cv::Mat const&, int, int) [292]
[277]    0.0    0.00    0.00       8         cv::Range::all() [277]
                0.00    0.00       8/16          cv::Range::Range(int, int) [276]
-----------------------------------------------
                0.00    0.00       8/8           circshift(cv::Mat const&, int, int) [292]
[278]    0.0    0.00    0.00       8         cv::Mat::operator()(cv::Range, cv::Range) const [278]
-----------------------------------------------
                0.00    0.00       4/4           cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [281]
[279]    0.0    0.00    0.00       4         cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
                0.00    0.00      86/86          bool __gnu_cxx::operator!=<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&) [264]
                0.00    0.00      82/82          __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator*() const [266]
                0.00    0.00      82/105568      cv::Mat* std::__addressof<cv::Mat>(cv::Mat&) [63]
                0.00    0.00      82/82          __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++() [265]
                0.00    0.00      82/82          void std::_Construct<cv::Mat, cv::Mat const&>(cv::Mat*, cv::Mat const&) [267]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [240]
[280]    0.0    0.00    0.00       4         cv::Mat* std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(unsigned long, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [280]
                0.00    0.00       4/2652        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [131]
                0.00    0.00       4/14487       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [86]
                0.00    0.00       4/4           cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&) [282]
-----------------------------------------------
                0.00    0.00       4/4           cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&) [282]
[281]    0.0    0.00    0.00       4         cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [281]
                0.00    0.00       4/4           cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
-----------------------------------------------
                0.00    0.00       4/4           cv::Mat* std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(unsigned long, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [280]
[282]    0.0    0.00    0.00       4         cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&) [282]
                0.00    0.00       4/4           cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [281]
-----------------------------------------------
                0.00    0.00       3/3           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[283]    0.0    0.00    0.00       3         allocfloat(float**, int, int) [283]
-----------------------------------------------
                0.00    0.00       2/2           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[284]    0.0    0.00    0.00       2         alloccomplex(_COMPLEX**, int, int) [284]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[285]    0.0    0.00    0.00       1         scale_window_function(int) [285]
                0.00    0.00      20/48          float& cv::Mat::at<float>(int) [271]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[286]    0.0    0.00    0.00       1         cosine_window_function(int, int) [286]
                0.00    0.00      28/48          float& cv::Mat::at<float>(int) [271]
                0.00    0.00       1/4060        cv::MatExpr::operator cv::Mat() const [113]
                0.00    0.00       1/75150       cv::MatExpr::~MatExpr() [66]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[287]    0.0    0.00    0.00       1         gaussian_shaped_labels(double, int, int) [287]
                0.00    0.00      18/545259      float* cv::Mat::ptr<float>(int) [50]
                0.00    0.00       1/1           circshift(cv::Mat const&, int, int) [292]
                0.00    0.00       1/3389023     float& cv::Mat::at<float>(int, int) [44]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [310]
[288]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [288]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6CNFeat9p_id2featE [309]
[289]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [289]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z7sqrnormRKSt6vectorI11complex_matSaIS0_EEii [308]
[290]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [290]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_m [2]
[291]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [291]
-----------------------------------------------
                0.00    0.00       1/1           gaussian_shaped_labels(double, int, int) [287]
[292]    0.0    0.00    0.00       1         circshift(cv::Mat const&, int, int) [292]
                0.00    0.00       8/16          cv::Range::Range(int, int) [276]
                0.00    0.00       8/8           cv::Range::all() [277]
                0.00    0.00       8/8           cv::Mat::operator()(cv::Range, cv::Range) const [278]
                0.00    0.00       4/2644        cv::_OutputArray::_OutputArray(cv::Mat const&) [132]
                0.00    0.00       4/17247       cv::_OutputArray::~_OutputArray() [85]
                0.00    0.00       2/2832        cv::MatSize::operator()() const [125]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[293]    0.0    0.00    0.00       1         Params::get_padding() [293]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[294]    0.0    0.00    0.00       1         Params::get_cnsigma_gray() [294]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[295]    0.0    0.00    0.00       1         Params::choose_benchmarks(char*) [295]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[296]    0.0    0.00    0.00       1         Params::get_hogsigma_gray() [296]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[297]    0.0    0.00    0.00       1         Params::get_learning_rate_cn_gray() [297]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[298]    0.0    0.00    0.00       1         Params::get_learning_rate_cn_color() [298]
-----------------------------------------------
